0.17251,0.0042154,0.00020481,0.1723,0.0041107,0.00041417,0.17208,0.0040036,0.00062844,0.17186,0.0038938,0.00084801,0.17164,0.0037811,0.0010733,0.17141,0.0036653,0.0013049,0.17117,0.0035461,0.0015433,0.17092,0.0034231,0.0017893,0.17067,0.0032959,0.0020437,0.1704,0.003164,0.0023075
0.17251,0.0043416,0.00019902,0.17231,0.0042401,0.0004022,0.1721,0.0041362,0.00060983,0.17189,0.00403,0.00082225,0.17167,0.0039212,0.0010398,0.17145,0.0038096,0.001263,0.17122,0.003695,0.0014923,0.17098,0.003577,0.0017282,0.17074,0.0034554,0.0019715,0.17049,0.0033297,0.0022228
0.17252,0.0044677,0.00019356,0.17232,0.0043691,0.00039092,0.17212,0.0042684,0.00059233,0.17191,0.0041655,0.00079809,0.1717,0.0040603,0.0010085,0.17149,0.0039525,0.001224,0.17127,0.0038421,0.0014448,0.17104,0.0037287,0.0016716,0.17081,0.0036121,0.0019048,0.17057,0.0034919,0.0021451
0.17252,0.0045937,0.00018839,0.17233,0.0044978,0.00038027,0.17214,0.0044,0.00057585,0.17194,0.0043002,0.00077539,0.17173,0.0041983,0.00097915,0.17152,0.0040942,0.0011874,0.17131,0.0039876,0.0014006,0.17109,0.0038784,0.001619,0.17087,0.0037663,0.0018432,0.17064,0.0036511,0.0020735
0.17253,0.0047195,0.0001835,0.17234,0.0046262,0.0003702,0.17215,0.0045311,0.0005603,0.17196,0.0044342,0.000754,0.17176,0.0043355,0.00095155,0.17156,0.0042347,0.0011532,0.17135,0.0041316,0.0013592,0.17114,0.0040263,0.00157,0.17093,0.0039183,0.0017858,0.1707,0.0038077,0.0020072
0.17253,0.0048452,0.00017886,0.17235,0.0047543,0.00036067,0.17217,0.0046618,0.00054559,0.17198,0.0045677,0.00073382,0.17179,0.0044718,0.00092556,0.17159,0.0043741,0.001121,0.17139,0.0042744,0.0013204,0.17119,0.0041726,0.0015241,0.17098,0.0040684,0.0017323,0.17077,0.0039619,0.0019455
0.17254,0.0049708,0.00017445,0.17236,0.0048822,0.00035162,0.17218,0.0047921,0.00053167,0.172,0.0047006,0.00071474,0.17181,0.0046075,0.00090102,0.17162,0.0045126,0.0010907,0.17143,0.004416,0.001284,0.17123,0.0043174,0.0014811,0.17103,0.0042168,0.0016823,0.17082,0.004114,0.0018879
0.17254,0.0050962,0.00017025,0.17237,0.0050098,0.00034303,0.17219,0.0049221,0.00051846,0.17201,0.004833,0.00069667,0.17183,0.0047424,0.00087782,0.17165,0.0046503,0.0010621,0.17146,0.0045565,0.0012496,0.17127,0.004461,0.0014406,0.17108,0.0043637,0.0016354,0.17088,0.0042643,0.0018341
0.17255,0.0052216,0.00016626,0.17238,0.0051373,0.00033486,0.17221,0.0050518,0.00050591,0.17203,0.0049649,0.00067953,0.17186,0.0048768,0.00085585,0.17168,0.0047872,0.001035,0.17149,0.0046961,0.0012172,0.17131,0.0046035,0.0014025,0.17112,0.0045091,0.0015912,0.17093,0.004413,0.0017835
0.17255,0.0053469,0.00016245,0.17238,0.0052645,0.00032708,0.17222,0.0051811,0.00049397,0.17205,0.0050965,0.00066324,0.17188,0.0050106,0.000835,0.1717,0.0049234,0.0010094,0.17153,0.0048348,0.0011865,0.17135,0.0047448,0.0013665,0.17116,0.0046533,0.0015496,0.17098,0.0045601,0.0017359
0.17255,0.005472,0.00015882,0.17239,0.0053916,0.00031966,0.17223,0.0053101,0.0004826,0.17206,0.0052276,0.00064774,0.1719,0.0051439,0.00081518,0.17173,0.0050589,0.00098504,0.17155,0.0049727,0.0011574,0.17138,0.0048852,0.0013325,0.1712,0.0047963,0.0015103,0.17102,0.0047059,0.0016911
0.17256,0.0055971,0.00015534,0.1724,0.0055185,0.00031257,0.17224,0.0054389,0.00047175,0.17208,0.0053583,0.00063297,0.17192,0.0052766,0.00079633,0.17175,0.0051939,0.00096191,0.17158,0.0051099,0.0011298,0.17141,0.0050247,0.0013002,0.17124,0.0049383,0.0014731,0.17106,0.0048505,0.0016487
0.17256,0.0057222,0.00015202,0.17241,0.0056453,0.0003058,0.17225,0.0055675,0.00046139,0.17209,0.0054887,0.00061889,0.17193,0.005409,0.00077836,0.17177,0.0053282,0.00093989,0.17161,0.0052464,0.0011036,0.17144,0.0051634,0.0012695,0.17127,0.0050793,0.0014378,0.1711,0.0049939,0.0016086
0.17256,0.0058471,0.00014884,0.17241,0.0057719,0.00029932,0.17226,0.0056958,0.00045149,0.17211,0.0056188,0.00060544,0.17195,0.0055409,0.00076122,0.17179,0.0054621,0.00091891,0.17163,0.0053822,0.0010786,0.17147,0.0053014,0.0012404,0.17131,0.0052194,0.0014043,0.17114,0.0051363,0.0015705
0.17257,0.005972,0.00014579,0.17242,0.0058984,0.00029311,0.17227,0.0058239,0.00044202,0.17212,0.0057486,0.00059258,0.17197,0.0056725,0.00074484,0.17181,0.0055955,0.00089889,0.17166,0.0055175,0.0010548,0.1715,0.0054386,0.0012126,0.17134,0.0053587,0.0013724,0.17118,0.0052777,0.0015343
0.17257,0.0060968,0.00014286,0.17242,0.0060247,0.00028716,0.17228,0.0059518,0.00043294,0.17213,0.0058781,0.00058027,0.17198,0.0058037,0.00072918,0.17183,0.0057284,0.00087975,0.17168,0.0056522,0.001032,0.17153,0.0055752,0.0011861,0.17137,0.0054972,0.001342,0.17121,0.0054183,0.0014999
0.17257,0.0062216,0.00014005,0.17243,0.0061509,0.00028145,0.17229,0.0060795,0.00042424,0.17214,0.0060074,0.00056847,0.172,0.0059345,0.00071419,0.17185,0.0058609,0.00086145,0.1717,0.0057865,0.0010103,0.17155,0.0057112,0.0011608,0.1714,0.0056351,0.0013131,0.17124,0.0055581,0.0014671
0.17257,0.0063463,0.00013735,0.17244,0.006277,0.00027596,0.1723,0.0062071,0.00041589,0.17215,0.0061364,0.00055716,0.17201,0.0060651,0.00069982,0.17187,0.005993,0.00084392,0.17172,0.0059202,0.00098952,0.17157,0.0058467,0.0011367,0.17143,0.0057723,0.0012854,0.17128,0.0056971,0.0014358
0.17258,0.006471,0.00013475,0.17244,0.006403,0.00027069,0.1723,0.0063344,0.00040786,0.17217,0.0062652,0.0005463,0.17203,0.0061953,0.00068604,0.17188,0.0061248,0.00082712,0.17174,0.0060536,0.0009696,0.1716,0.0059816,0.0011135,0.17145,0.0059089,0.0012589,0.17131,0.0058354,0.0014059
0.17258,0.0065956,0.00013225,0.17245,0.0065289,0.00026562,0.17231,0.0064617,0.00040015,0.17218,0.0063938,0.00053586,0.17204,0.0063253,0.0006728,0.1719,0.0062562,0.000811,0.17176,0.0061865,0.0009505,0.17162,0.0061161,0.0010914,0.17148,0.0060449,0.0012336,0.17133,0.0059731,0.0013773
0.17258,0.0067202,0.00012984,0.17245,0.0066547,0.00026074,0.17232,0.0065887,0.00039273,0.17219,0.0065222,0.00052583,0.17205,0.0064551,0.00066008,0.17192,0.0063873,0.00079552,0.17178,0.006319,0.00093217,0.17164,0.0062501,0.0010701,0.1715,0.0061804,0.0012093,0.17136,0.0061102,0.0013499
0.17258,0.0068447,0.00012752,0.17246,0.0067804,0.00025604,0.17233,0.0067157,0.00038558,0.1722,0.0066504,0.00051617,0.17206,0.0065845,0.00064785,0.17193,0.0065181,0.00078063,0.1718,0.0064512,0.00091456,0.17166,0.0063836,0.0010497,0.17153,0.0063155,0.001186,0.17139,0.0062467,0.0013236
0.17259,0.0069692,0.00012528,0.17246,0.0069061,0.0002515,0.17233,0.0068425,0.00037869,0.1722,0.0067784,0.00050687,0.17208,0.0067138,0.00063607,0.17195,0.0066487,0.00076631,0.17181,0.006583,0.00089763,0.17168,0.0065168,0.0010301,0.17155,0.00645,0.0011636,0.17141,0.0063826,0.0012984
