1.1625e+10,1.0874e+10,2.0173e+14,6.8139e+12,0.033762,16.763,7.2388e-13,33.493,33.493,1.2953e+10,1.2116e+10,2.2271e+14,6.628e+12,0.040392,18.168,8.5011e-13,36.296,36.296,1.4866e+10,1.3906e+10,2.53e+14,6.3843e+12,0.050719,20.085,1.0387e-12,40.12,40.12,1.7961e+10,1.6801e+10,3.0206e+14,6.0278e+12,0.069058,22.911,1.3509e-12,45.754,45.754,2.4173e+10,2.2611e+10,4.0069e+14,5.3851e+12,0.11009,27.548,1.951e-12,54.985,54.985,4.2344e+10,3.9609e+10,6.8963e+14,3.6933e+12,0.22731,33.096,2.8078e-12,65.964,65.964
1.1208e+10,1.0484e+10,1.9455e+14,6.8547e+12,0.031581,16.259,6.8103e-13,32.487,32.487,1.2383e+10,1.1584e+10,2.1305e+14,6.6849e+12,0.03726,17.519,7.9049e-13,35,35,1.4025e+10,1.312e+10,2.3894e+14,6.4684e+12,0.04579,19.199,9.4916e-13,38.352,38.352,1.6545e+10,1.5477e+10,2.7874e+14,6.1672e+12,0.060069,21.594,1.2002e-12,43.128,43.128,2.1109e+10,1.9746e+10,3.5093e+14,5.676e+12,0.088771,25.356,1.6537e-12,50.623,50.623,3.2648e+10,3.0539e+10,5.3375e+14,4.563e+12,0.16772,31.526,2.5518e-12,62.885,62.885
1.0822e+10,1.0123e+10,1.8789e+14,6.8926e+12,0.029613,15.786,6.4199e-13,31.542,31.542,1.1868e+10,1.1102e+10,2.0429e+14,6.7365e+12,0.034509,16.919,7.374e-13,33.804,33.804,1.3291e+10,1.2433e+10,2.2664e+14,6.5423e+12,0.041633,18.402,8.7205e-13,36.761,36.761,1.5382e+10,1.4388e+10,2.5954e+14,6.2829e+12,0.052979,20.452,1.0769e-12,40.851,40.851,1.8878e+10,1.7659e+10,3.1465e+14,5.8913e+12,0.073896,23.537,1.4254e-12,46.999,46.999,2.6398e+10,2.4693e+10,4.3334e+14,5.1358e+12,0.12398,28.691,2.1155e-12,57.257,57.257
1.0463e+10,9.7874e+09,1.817e+14,6.9278e+12,0.027831,15.34,6.0631e-13,30.653,30.653,1.1399e+10,1.0663e+10,1.9632e+14,6.7835e+12,0.032075,16.364,6.8987e-13,32.697,32.697,1.2642e+10,1.1826e+10,2.1577e+14,6.6079e+12,0.038082,17.679,8.0502e-13,35.32,35.32,1.4404e+10,1.3474e+10,2.4339e+14,6.3811e+12,0.047255,19.451,9.7422e-13,38.855,38.855,1.7171e+10,1.6062e+10,2.8683e+14,6.0585e+12,0.063018,22.016,1.2475e-12,43.968,43.968,2.2412e+10,2.0964e+10,3.6924e+14,5.5091e+12,0.096242,26.129,1.7557e-12,52.162,52.162
1.0129e+10,9.4746e+09,1.7593e+14,6.9607e+12,0.02621,14.92,5.7361e-13,29.815,29.815,1.097e+10,1.0262e+10,1.8902e+14,6.8267e+12,0.02991,15.849,6.4712e-13,31.667,31.667,1.2064e+10,1.1285e+10,2.0608e+14,6.6667e+12,0.035018,17.021,7.4626e-13,34.007,34.007,1.3568e+10,1.2692e+10,2.2955e+14,6.4658e+12,0.042541,18.565,8.876e-13,37.088,37.088,1.5813e+10,1.4792e+10,2.6467e+14,6.1933e+12,0.054747,20.726,1.1058e-12,41.396,41.396,1.9678e+10,1.8407e+10,3.2522e+14,5.7704e+12,0.077973,24.03,1.4856e-12,47.982,47.982
9.8163e+09,9.1823e+09,1.7054e+14,6.9915e+12,0.024732,14.524,5.4356e-13,29.023,29.023,1.0576e+10,9.8925e+09,1.823e+14,6.8666e+12,0.027973,15.368,6.0848e-13,30.708,30.708,1.1545e+10,1.0799e+10,1.9736e+14,6.7197e+12,0.03235,16.418,6.9438e-13,32.803,32.803,1.2842e+10,1.2013e+10,2.1753e+14,6.5398e+12,0.038597,17.773,8.1361e-13,35.508,35.508,1.4701e+10,1.3751e+10,2.4648e+14,6.3051e+12,0.048259,19.615,9.9068e-13,39.182,39.182,1.7674e+10,1.6533e+10,2.9289e+14,5.9653e+12,0.065215,22.312,1.2813e-12,44.56,44.56
9.5235e+09,8.9084e+09,1.6548e+14,7.0203e+12,0.02338,14.149,5.1587e-13,28.274,28.274,1.0211e+10,9.5519e+09,1.761e+14,6.9034e+12,0.026231,14.918,5.7343e-13,29.81,29.81,1.1075e+10,1.036e+10,1.8946e+14,6.7679e+12,0.030007,15.863,6.4827e-13,31.696,31.696,1.2205e+10,1.1417e+10,2.0696e+14,6.6053e+12,0.03525,17.061,7.4973e-13,34.086,34.086,1.3768e+10,1.2879e+10,2.3122e+14,6.3998e+12,0.043039,18.647,8.9544e-13,37.251,37.251,1.6131e+10,1.5089e+10,2.6794e+14,6.118e+12,0.05585,20.885,1.1228e-12,41.714,41.714
9.2486e+09,8.6513e+09,1.6073e+14,7.0474e+12,0.022139,13.793,4.903e-13,27.565,27.565,9.8739e+09,9.2362e+09,1.7035e+14,6.9376e+12,0.024658,14.497,5.4152e-13,28.969,28.969,1.0648e+10,9.9602e+09,1.8227e+14,6.8119e+12,0.027935,15.35,6.0705e-13,30.671,30.671,1.1639e+10,1.0888e+10,1.9757e+14,6.6638e+12,0.032377,16.414,6.9406e-13,32.796,32.796,1.2972e+10,1.2134e+10,2.1817e+14,6.4814e+12,0.038753,17.793,8.1543e-13,35.548,35.548,1.4896e+10,1.3934e+10,2.4796e+14,6.242e+12,0.048699,19.677,9.9692e-13,39.305,39.305
8.9899e+09,8.4093e+09,1.5626e+14,7.0729e+12,0.020997,13.456,4.6664e-13,26.891,26.891,9.5602e+09,8.9427e+09,1.65e+14,6.9694e+12,0.023232,14.1,5.1235e-13,28.178,28.178,1.0257e+10,9.5943e+09,1.7568e+14,6.8524e+12,0.026091,14.874,5.7002e-13,29.721,29.721,1.1133e+10,1.0414e+10,1.8915e+14,6.7164e+12,0.029886,15.825,6.4515e-13,31.619,31.619,1.2283e+10,1.1489e+10,2.0685e+14,6.5529e+12,0.035174,17.033,7.4731e-13,34.031,34.031,1.388e+10,1.2983e+10,2.3148e+14,6.3454e+12,0.043068,18.639,8.9462e-13,37.234,37.234
8.7459e+09,8.1811e+09,1.5205e+14,7.0969e+12,0.019945,13.135,4.4468e-13,26.251,26.251,9.2676e+09,8.669e+09,1.6e+14,6.9992e+12,0.021933,13.727,4.8561e-13,27.433,27.433,9.8971e+09,9.2579e+09,1.6962e+14,6.8897e+12,0.024441,14.43,5.3657e-13,28.836,28.836,1.0677e+10,9.9874e+09,1.8156e+14,6.7642e+12,0.027706,15.284,6.0186e-13,30.54,30.54,1.1678e+10,1.0923e+10,1.969e+14,6.616e+12,0.032141,16.35,6.8865e-13,32.668,32.668,1.3025e+10,1.2184e+10,2.176e+14,6.4334e+12,0.038522,17.733,8.0995e-13,35.428,35.428
8.5154e+09,7.9655e+09,1.4806e+14,7.1197e+12,0.018971,12.83,4.2428e-13,25.642,25.642,8.994e+09,8.4131e+09,1.5533e+14,7.0271e+12,0.020746,13.375,4.6103e-13,26.729,26.729,9.5651e+09,8.9473e+09,1.6402e+14,6.9242e+12,0.022956,14.016,5.0625e-13,28.009,28.009,1.0263e+10,9.5999e+09,1.7465e+14,6.8077e+12,0.025785,14.786,5.6329e-13,29.545,29.545,1.1141e+10,1.0422e+10,1.8807e+14,6.6725e+12,0.029541,15.732,6.3764e-13,31.435,31.435,1.2293e+10,1.1499e+10,2.0569e+14,6.5097e+12,0.034777,16.935,7.3877e-13,33.836,33.836
8.2973e+09,7.7614e+09,1.4429e+14,7.1413e+12,0.018069,12.54,4.0528e-13,25.061,25.061,8.7374e+09,8.1731e+09,1.5095e+14,7.0533e+12,0.019659,13.042,4.3837e-13,26.064,26.064,9.2574e+09,8.6595e+09,1.5883e+14,6.9563e+12,0.021614,13.628,4.7863e-13,27.235,27.235,9.8847e+09,9.2462e+09,1.6835e+14,6.8477e+12,0.024079,14.324,5.2874e-13,28.625,28.625,1.0661e+10,9.9728e+09,1.8016e+14,6.7234e+12,0.027287,15.169,5.9289e-13,30.311,30.311,1.1657e+10,1.0904e+10,1.9533e+14,6.5767e+12,0.03164,16.224,6.7811e-13,32.417,32.417
