8.0867e+09,7.5644e+09,1.4066e+14,6.0309e+12,0.023021,14.048,5.0857e-13,28.073,28.073,8.5673e+09,8.0139e+09,1.4808e+14,5.9479e+12,0.02532,14.678,5.5513e-13,29.331,29.331,9.1458e+09,8.5552e+09,1.5702e+14,5.8543e+12,0.02821,15.423,6.1284e-13,30.817,30.817,9.8604e+09,9.2236e+09,1.6808e+14,5.7467e+12,0.031956,16.322,6.8632e-13,32.612,32.612,1.0773e+10,1.0077e+10,1.8223e+14,5.6192e+12,0.037009,17.437,7.8316e-13,34.837,34.837,1.1994e+10,1.1219e+10,2.0118e+14,5.4614e+12,0.044207,18.868,9.1679e-13,37.693,37.693,1.3741e+10,1.2854e+10,2.2834e+14,5.2538e+12,0.055288,20.795,1.1132e-12,41.534,41.534
7.8576e+09,7.3501e+09,1.367e+14,6.0534e+12,0.02182,13.701,4.8376e-13,27.38,27.38,8.2958e+09,7.76e+09,1.4343e+14,5.9752e+12,0.023858,14.278,5.2533e-13,28.532,28.532,8.8174e+09,8.248e+09,1.5146e+14,5.8879e+12,0.026386,14.954,5.7622e-13,29.882,29.882,9.4523e+09,8.8418e+09,1.6125e+14,5.7888e+12,0.029605,15.761,6.4001e-13,31.493,31.493,1.0248e+10,9.5857e+09,1.7353e+14,5.6734e+12,0.033848,16.747,7.2243e-13,33.459,33.459,1.1283e+10,1.0554e+10,1.8954e+14,5.5342e+12,0.039704,17.986,8.3318e-13,35.933,35.933,1.2706e+10,1.1886e+10,2.1158e+14,5.3576e+12,0.048314,19.609,9.9005e-13,39.17,39.17
7.6416e+09,7.1481e+09,1.3296e+14,6.0746e+12,0.020712,13.371,4.6076e-13,26.721,26.721,8.0424e+09,7.523e+09,1.391e+14,6.0007e+12,0.022526,13.901,4.9798e-13,27.78,27.78,8.5146e+09,7.9647e+09,1.4633e+14,5.919e+12,0.024747,14.517,5.4303e-13,29.009,29.009,9.0818e+09,8.4952e+09,1.5504e+14,5.8273e+12,0.027532,15.244,5.9873e-13,30.46,30.46,9.7803e+09,9.1486e+09,1.6578e+14,5.722e+12,0.031129,16.12,6.6942e-13,32.208,32.208,1.0669e+10,9.9799e+09,1.7947e+14,5.5976e+12,0.035959,17.202,7.6223e-13,34.369,34.369,1.1851e+10,1.1086e+10,1.9771e+14,5.4446e+12,0.042795,18.586,8.8962e-13,37.13,37.13
7.4377e+09,6.9573e+09,1.2943e+14,6.0946e+12,0.019689,13.057,4.3939e-13,26.094,26.094,7.8052e+09,7.3011e+09,1.3503e+14,6.0246e+12,0.021308,13.545,4.7281e-13,27.069,27.069,8.2342e+09,7.7024e+09,1.4158e+14,5.9479e+12,0.023269,14.107,5.1285e-13,28.191,28.191,8.7434e+09,8.1787e+09,1.4937e+14,5.8625e+12,0.025691,14.765,5.6172e-13,29.504,29.504,9.3613e+09,8.7567e+09,1.5883e+14,5.7658e+12,0.028765,15.547,6.2277e-13,31.066,31.066,1.0132e+10,9.4776e+09,1.7065e+14,5.6536e+12,0.032797,16.5,7.0131e-13,32.967,32.967,1.1129e+10,1.0411e+10,1.8598e+14,5.5189e+12,0.038323,17.693,8.0623e-13,35.347,35.347
7.2448e+09,6.7769e+09,1.2609e+14,6.1135e+12,0.018742,12.758,4.195e-13,25.497,25.497,7.5827e+09,7.093e+09,1.3122e+14,6.0471e+12,0.020192,13.208,4.4959e-13,26.396,26.396,7.9737e+09,7.4587e+09,1.3716e+14,5.9747e+12,0.021929,13.723,4.8529e-13,27.424,27.424,8.433e+09,7.8883e+09,1.4416e+14,5.895e+12,0.024048,14.319,5.2837e-13,28.615,28.615,8.9829e+09,8.4027e+09,1.5255e+14,5.8056e+12,0.026694,15.022,5.8143e-13,30.017,30.017,9.6571e+09,9.0334e+09,1.6284e+14,5.7035e+12,0.030094,15.865,6.4847e-13,31.7,31.7,1.051e+10,9.831e+09,1.7589e+14,5.5834e+12,0.034628,16.903,7.3594e-13,33.771,33.771
7.062e+09,6.6059e+09,1.2292e+14,6.1315e+12,0.017863,12.472,4.0096e-13,24.927,24.927,7.3734e+09,6.8972e+09,1.2763e+14,6.0683e+12,0.019165,12.888,4.2812e-13,25.757,25.757,7.7309e+09,7.2316e+09,1.3304e+14,5.9999e+12,0.020709,13.361,4.6005e-13,26.701,26.701,8.1469e+09,7.6207e+09,1.3935e+14,5.925e+12,0.022572,13.904,4.9819e-13,27.786,27.786,8.639e+09,8.081e+09,1.4683e+14,5.842e+12,0.024865,14.537,5.4456e-13,29.05,29.05,9.2333e+09,8.637e+09,1.5587e+14,5.7483e+12,0.027759,15.288,6.0222e-13,30.549,30.549,9.9703e+09,9.3264e+09,1.671e+14,5.6402e+12,0.031527,16.198,6.7593e-13,32.365,32.365
6.8885e+09,6.4436e+09,1.1992e+14,6.1485e+12,0.017046,12.2,3.8364e-13,24.383,24.383,7.1761e+09,6.7127e+09,1.2425e+14,6.0882e+12,0.018218,12.585,4.0821e-13,25.151,25.151,7.5039e+09,7.0193e+09,1.2919e+14,6.0234e+12,0.019596,13.019,4.3687e-13,26.019,26.019,7.8821e+09,7.373e+09,1.349e+14,5.9529e+12,0.021241,13.516,4.7076e-13,27.01,27.01,8.3247e+09,7.787e+09,1.4159e+14,5.8754e+12,0.02324,14.089,5.115e-13,28.154,28.154,8.8522e+09,8.2804e+09,1.4959e+14,5.789e+12,0.025722,14.761,5.6142e-13,29.496,29.496,9.4952e+09,8.8819e+09,1.5934e+14,5.6906e+12,0.028889,15.564,6.2411e-13,31.099,31.099
6.7236e+09,6.2893e+09,1.1706e+14,6.1647e+12,0.016284,11.939,3.6744e-13,23.862,23.862,6.9898e+09,6.5384e+09,1.2105e+14,6.1071e+12,0.017342,12.296,3.8971e-13,24.575,24.575,7.2912e+09,6.8203e+09,1.2558e+14,6.0455e+12,0.018576,12.697,4.155e-13,25.375,25.375,7.6362e+09,7.143e+09,1.3076e+14,5.9789e+12,0.020035,13.151,4.4573e-13,26.282,26.282,8.036e+09,7.517e+09,1.3678e+14,5.9063e+12,0.021786,13.672,4.8168e-13,27.321,27.321,8.507e+09,7.9575e+09,1.4389e+14,5.826e+12,0.023931,14.276,5.2519e-13,28.528,28.528,9.0725e+09,8.4866e+09,1.5243e+14,5.7359e+12,0.026618,14.99,5.7894e-13,29.953,29.953
6.5667e+09,6.1425e+09,1.1434e+14,6.1802e+12,0.015574,11.69,3.5225e-13,23.364,23.364,6.8136e+09,6.3735e+09,1.1803e+14,6.125e+12,0.016531,12.021,3.7249e-13,24.026,24.026,7.0914e+09,6.6334e+09,1.2218e+14,6.0663e+12,0.017639,12.391,3.9576e-13,24.765,24.765,7.407e+09,6.9286e+09,1.269e+14,6.0032e+12,0.018937,12.808,4.2282e-13,25.597,25.597,7.7698e+09,7.2679e+09,1.3234e+14,5.9349e+12,0.02048,13.283,4.5468e-13,26.545,26.545,8.1925e+09,7.6633e+09,1.3869e+14,5.86e+12,0.022344,13.829,4.928e-13,27.635,27.635,8.6935e+09,8.132e+09,1.4623e+14,5.7769e+12,0.024643,14.466,5.3923e-13,28.907,28.907
6.4171e+09,6.0027e+09,1.1175e+14,6.1949e+12,0.01491,11.451,3.3801e-13,22.887,22.887,6.6466e+09,6.2173e+09,1.1516e+14,6.142e+12,0.015778,11.759,3.5643e-13,23.502,23.502,6.9032e+09,6.4574e+09,1.1898e+14,6.0859e+12,0.016776,12.101,3.7748e-13,24.186,24.186,7.1929e+09,6.7283e+09,1.2329e+14,6.026e+12,0.017935,12.485,4.0177e-13,24.952,24.952,7.5231e+09,7.0372e+09,1.2823e+14,5.9615e+12,0.019299,12.919,4.3013e-13,25.818,25.818,7.9044e+09,7.3939e+09,1.3393e+14,5.8913e+12,0.020929,13.414,4.6369e-13,26.806,26.806,8.351e+09,7.8116e+09,1.4062e+14,5.8142e+12,0.022912,13.986,5.0406e-13,27.949,27.949
6.2744e+09,5.8692e+09,1.0927e+14,6.2089e+12,0.014288,11.222,3.2462e-13,22.429,22.429,6.488e+09,6.069e+09,1.1243e+14,6.1581e+12,0.015077,11.509,3.4143e-13,23.002,23.002,6.7256e+09,6.2913e+09,1.1595e+14,6.1045e+12,0.015978,11.826,3.6051e-13,23.636,23.636,6.9922e+09,6.5406e+09,1.1991e+14,6.0474e+12,0.017016,12.18,3.8238e-13,24.343,24.343,7.2939e+09,6.8228e+09,1.244e+14,5.9863e+12,0.018228,12.577,4.077e-13,25.136,25.136,7.6392e+09,7.1458e+09,1.2954e+14,5.9203e+12,0.019661,13.027,4.3739e-13,26.035,26.035,8.0396e+09,7.5204e+09,1.3551e+14,5.8483e+12,0.021381,13.543,4.727e-13,27.066,27.066
6.1382e+09,5.7417e+09,1.0691e+14,6.2224e+12,0.013705,11.002,3.1202e-13,21.99,21.99,6.3373e+09,5.928e+09,1.0984e+14,6.1735e+12,0.014423,11.269,3.2738e-13,22.524,22.524,6.5577e+09,6.1342e+09,1.131e+14,6.122e+12,0.015239,11.564,3.4472e-13,23.113,23.113,6.8036e+09,6.3642e+09,1.1673e+14,6.0675e+12,0.016172,11.891,3.6447e-13,23.766,23.766,7.0801e+09,6.6229e+09,1.2082e+14,6.0095e+12,0.017253,12.256,3.8716e-13,24.494,24.494,7.3941e+09,6.9166e+09,1.2548e+14,5.9472e+12,0.018518,12.667,4.1353e-13,25.315,25.315,7.7549e+09,7.254e+09,1.3083e+14,5.8798e+12,0.02002,13.134,4.4458e-13,26.248,26.248
6.0078e+09,5.6198e+09,1.0465e+14,6.2352e+12,0.013158,10.79,3.0016e-13,21.567,21.567,6.1938e+09,5.7938e+09,1.0738e+14,6.1881e+12,0.013813,11.04,3.1422e-13,22.067,22.067,6.3987e+09,5.9854e+09,1.1039e+14,6.1387e+12,0.014553,11.314,3.3001e-13,22.614,22.614,6.6261e+09,6.1981e+09,1.1373e+14,6.0866e+12,0.015394,11.617,3.4788e-13,23.218,23.218,6.8802e+09,6.4358e+09,1.1747e+14,6.0313e+12,0.016361,11.953,3.6828e-13,23.89,23.89,7.1668e+09,6.7039e+09,1.217e+14,5.9723e+12,0.017482,12.329,3.918e-13,24.641,24.641,7.4932e+09,7.0093e+09,1.2653e+14,5.9088e+12,0.018801,12.754,4.1922e-13,25.488,25.488
5.8831e+09,5.5031e+09,1.0249e+14,6.2475e+12,0.012643,10.587,2.8897e-13,21.161,21.161,6.057e+09,5.6658e+09,1.0502e+14,6.2021e+12,0.013242,10.821,3.0185e-13,21.628,21.628,6.2478e+09,5.8443e+09,1.0781e+14,6.1545e+12,0.013914,11.076,3.1626e-13,22.138,22.138,6.4585e+09,6.0414e+09,1.109e+14,6.1046e+12,0.014675,11.357,3.3247e-13,22.699,22.699,6.6927e+09,6.2605e+09,1.1433e+14,6.0518e+12,0.015542,11.667,3.5086e-13,23.318,23.318,6.9551e+09,6.5059e+09,1.1819e+14,5.9958e+12,0.016541,12.012,3.7191e-13,24.007,24.007,7.2517e+09,6.7834e+09,1.2256e+14,5.9358e+12,0.017705,12.399,3.9625e-13,24.78,24.78
5.7635e+09,5.3913e+09,1.0041e+14,6.2593e+12,0.012159,10.391,2.784e-13,20.771,20.771,5.9264e+09,5.5436e+09,1.0278e+14,6.2154e+12,0.012707,10.61,2.9023e-13,21.208,21.208,6.1044e+09,5.7102e+09,1.0537e+14,6.1696e+12,0.013319,10.848,3.034e-13,21.683,21.683,6.3001e+09,5.8932e+09,1.0822e+14,6.1216e+12,0.014008,11.109,3.1814e-13,22.204,22.204,6.5164e+09,6.0956e+09,1.1138e+14,6.0712e+12,0.014789,11.396,3.3477e-13,22.777,22.777,6.7574e+09,6.321e+09,1.149e+14,6.0178e+12,0.015682,11.713,3.5367e-13,23.411,23.411,7.028e+09,6.5741e+09,1.1887e+14,5.961e+12,0.016713,12.067,3.7535e-13,24.118,24.118
5.6489e+09,5.284e+09,9.8423e+13,6.2706e+12,0.011702,10.203,2.684e-13,20.395,20.395,5.8016e+09,5.4269e+09,1.0063e+14,6.2282e+12,0.012205,10.408,2.7929e-13,20.804,20.804,5.9679e+09,5.5825e+09,1.0304e+14,6.184e+12,0.012764,10.631,2.9135e-13,21.248,21.248,6.15e+09,5.7528e+09,1.0568e+14,6.1379e+12,0.013389,10.873,3.0478e-13,21.733,21.733,6.3503e+09,5.9402e+09,1.0859e+14,6.0895e+12,0.014094,11.139,3.1985e-13,22.263,22.263,6.5722e+09,6.1478e+09,1.1182e+14,6.0385e+12,0.014895,11.432,3.3687e-13,22.848,22.848,6.8198e+09,6.3794e+09,1.1543e+14,5.9845e+12,0.015812,11.756,3.5626e-13,23.497,23.497
5.5388e+09,5.1811e+09,9.6512e+13,6.2815e+12,0.011271,10.022,2.5894e-13,20.032,20.032,5.6822e+09,5.3152e+09,9.8576e+13,6.2404e+12,0.011732,10.214,2.6897e-13,20.416,20.416,5.8379e+09,5.4608e+09,1.0082e+14,6.1977e+12,0.012244,10.422,2.8003e-13,20.832,20.832,6.0075e+09,5.6195e+09,1.0327e+14,6.1533e+12,0.012813,10.648,2.923e-13,21.283,21.283,6.1935e+09,5.7934e+09,1.0596e+14,6.1068e+12,0.013451,10.895,3.0598e-13,21.776,21.776,6.3983e+09,5.9851e+09,1.0893e+14,6.058e+12,0.014171,11.165,3.2136e-13,22.316,22.316,6.6257e+09,6.1977e+09,1.1223e+14,6.0066e+12,0.01499,11.464,3.3876e-13,22.912,22.912
