4.5891e-06,1.0479e-10,1.1462e-08,0.82231,5.6078e-06,9.8291e-11,1.3291e-08,0.78034,7.8985e-06,8.517e-11,1.6459e-08,0.68607,1.5018e-05,4.8061e-11,1.7946e-08,0.39343,2.2351e-05,1.1186e-11,6.252e-09,0.092092,2.4264e-05,1.6399e-12,9.9587e-10,0.013513
4.1287e-06,1.0716e-10,1.0537e-08,0.84026,4.8198e-06,1.0244e-10,1.1881e-08,0.81159,6.0775e-06,9.4682e-11,1.4019e-08,0.75947,9.34e-06,7.6628e-11,1.7715e-08,0.62446,1.7829e-05,3.3107e-11,1.4808e-08,0.27344,2.3193e-05,6.2399e-12,3.6426e-09,0.051709
3.7592e-06,1.0907e-10,9.7585e-09,0.85466,4.2539e-06,1.0544e-10,1.0776e-08,0.83398,5.0413e-06,1.002e-10,1.2267e-08,0.80112,6.5758e-06,9.0999e-11,1.4723e-08,0.73717,1.1078e-05,6.6743e-11,1.8498e-08,0.54978,1.979e-05,2.2514e-11,1.1263e-08,0.18737
3.4549e-06,1.1064e-10,9.0929e-09,0.8665,3.8232e-06,1.0773e-10,9.8821e-09,0.85099,4.3589e-06,1.0388e-10,1.0969e-08,0.82848,5.2386e-06,9.8147e-11,1.2595e-08,0.79154,7.0683e-06,8.7424e-11,1.5347e-08,0.71484,1.2787e-05,5.717e-11,1.8463e-08,0.47539
3.1993e-06,1.1197e-10,8.5166e-09,0.87644,3.4818e-06,1.0956e-10,9.1419e-09,0.86446,3.867e-06,1.0656e-10,9.9618e-09,0.84814,4.4354e-06,1.0253e-10,1.1102e-08,0.8241,5.3933e-06,9.6387e-11,1.2837e-08,0.78365,7.4979e-06,8.4255e-11,1.5825e-08,0.69489
2.9809e-06,1.131e-10,8.0122e-09,0.88492,3.2028e-06,1.1107e-10,8.5162e-09,0.87544,3.4911e-06,1.0863e-10,9.1525e-09,0.86314,3.8868e-06,1.0558e-10,9.9907e-09,0.84628,4.4762e-06,1.0143e-10,1.1165e-08,0.8212,5.4868e-06,9.5015e-11,1.297e-08,0.77826
2.792e-06,1.1408e-10,7.5666e-09,0.89226,2.9696e-06,1.1232e-10,7.9788e-09,0.88461,3.192e-06,1.1029e-10,8.4837e-09,0.87505,3.4816e-06,1.0785e-10,9.1219e-09,0.86261,3.8799e-06,1.0479e-10,9.9643e-09,0.84553,4.4756e-06,1.0062e-10,1.1147e-08,0.82003
2.6268e-06,1.1494e-10,7.1699e-09,0.89867,2.7711e-06,1.134e-10,7.5111e-09,0.8924,2.9467e-06,1.1166e-10,7.9191e-09,0.88479,3.1666e-06,1.0964e-10,8.4184e-09,0.87527,3.4527e-06,1.0723e-10,9.0493e-09,0.86291,3.8455e-06,1.042e-10,9.8809e-09,0.84596
2.4808e-06,1.157e-10,6.8142e-09,0.90433,2.5997e-06,1.1433e-10,7.0997e-09,0.89912,2.741e-06,1.1281e-10,7.4342e-09,0.89295,2.9127e-06,1.111e-10,7.8335e-09,0.88546,3.127e-06,1.0912e-10,8.3212e-09,0.87613,3.4048e-06,1.0676e-10,8.9355e-09,0.86404
2.3509e-06,1.1638e-10,6.4932e-09,0.90937,2.4499e-06,1.1514e-10,6.7343e-09,0.90499,2.5654e-06,1.138e-10,7.0122e-09,0.8999,2.7024e-06,1.1231e-10,7.337e-09,0.89388,2.8681e-06,1.1064e-10,7.7235e-09,0.8866,3.0741e-06,1.0872e-10,8.194e-09,0.87757
2.2343e-06,1.1698e-10,6.2019e-09,0.91388,2.3177e-06,1.1587e-10,6.4073e-09,0.91017,2.4134e-06,1.1466e-10,6.6405e-09,0.90592,2.5245e-06,1.1335e-10,6.9086e-09,0.90099,2.6558e-06,1.119e-10,7.221e-09,0.89518,2.814e-06,1.1028e-10,7.5913e-09,0.88818
2.1292e-06,1.1753e-10,5.9364e-09,0.91795,2.2e-06,1.1651e-10,6.1126e-09,0.91477,2.2801e-06,1.1542e-10,6.3102e-09,0.91119,2.3716e-06,1.1424e-10,6.5342e-09,0.90709,2.4777e-06,1.1297e-10,6.7907e-09,0.90235,2.6024e-06,1.1157e-10,7.0884e-09,0.89679
2.0338e-06,1.1803e-10,5.6933e-09,0.92164,2.0943e-06,1.1709e-10,5.8453e-09,0.9189,2.1621e-06,1.1609e-10,6.0142e-09,0.91584,2.2384e-06,1.1503e-10,6.2032e-09,0.9124,2.3254e-06,1.1389e-10,6.4167e-09,0.90847,2.4258e-06,1.1266e-10,6.6603e-09,0.90396
1.9469e-06,1.1848e-10,5.4698e-09,0.92501,1.999e-06,1.1761e-10,5.6018e-09,0.92263,2.0567e-06,1.1669e-10,5.7471e-09,0.91999,2.1211e-06,1.1572e-10,5.908e-09,0.91706,2.1934e-06,1.1469e-10,6.0877e-09,0.91377,2.2755e-06,1.1359e-10,6.2898e-09,0.91005
1.8672e-06,1.189e-10,5.2636e-09,0.92809,1.9124e-06,1.1808e-10,5.3788e-09,0.92601,1.962e-06,1.1723e-10,5.5046e-09,0.92372,2.0167e-06,1.1634e-10,5.6427e-09,0.92121,2.0775e-06,1.154e-10,5.7953e-09,0.91842,2.1456e-06,1.144e-10,5.965e-09,0.9153
1.794e-06,1.1928e-10,5.0726e-09,0.93092,1.8334e-06,1.1852e-10,5.1736e-09,0.92909,1.8762e-06,1.1772e-10,5.2832e-09,0.9271,1.9231e-06,1.1689e-10,5.4026e-09,0.92492,1.9747e-06,1.1603e-10,5.5333e-09,0.92253,2.0319e-06,1.1512e-10,5.6772e-09,0.91989
